,date,year,month,strip_cat_1,strip_cdd_1,strip_hdd_1,strip_cat_continuous,strip_cdd_continuous,strip_hdd_continuous,strip_ot_continuous,temperature,ms,strip_cat_2,strip_cdd_2,strip_hdd_2,strip_cat_3,strip_cdd_3,strip_hdd_3,strip_cat_4,strip_cdd_4,strip_hdd_4,strip_cat_5,strip_cdd_5,strip_hdd_5,strip_cat_6,strip_cdd_6,strip_hdd_6,strip_cat_7,strip_cdd_7,strip_hdd_7,strip_cat_8,strip_cdd_8,strip_hdd_8,strip_cat_9,strip_cdd_9,strip_hdd_9,strip_cat_10,strip_cdd_10,strip_hdd_10,strip_cat_11,strip_cdd_11,strip_hdd_11,strip_cat_12,strip_cdd_12,strip_hdd_12,strip_cat_continuous_payoff,strip_cdd_continuous_payoff,strip_hdd_continuous_payoff,strip_ot_continuous_payoff
1616,2014-06-24,2014,6,347.58333333333326,0.0,12.416666666666671,13671.58333333333,5391.583333333333,0.0,13671.58333333333,28.758333333333336,-18.95003606092798,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,13671.58333333333,5391.583333333333,0.0,592.3333333333334,232.33333333333326,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,572.6666666666661,212.66666666666788,0.0,572.6666666666661
1617,2014-06-25,2014,6,347.58333333333326,0.0,12.416666666666671,14246.749999999995,5606.750000000001,0.0,14246.749999999995,28.579166666666666,-18.915903575117927,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,14246.749999999995,5606.750000000001,0.0,592.3333333333334,232.33333333333326,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,575.1666666666642,215.16666666666788,0.0,575.1666666666642
1618,2014-06-26,2014,6,347.58333333333326,0.0,12.416666666666671,14818.333333333336,5818.333333333331,0.0,14818.333333333336,31.09583333333333,-18.886042080718436,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,14818.333333333336,5818.333333333331,0.0,592.3333333333334,232.33333333333326,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,571.5833333333412,211.5833333333303,0.0,571.5833333333412
1619,2014-06-27,2014,6,347.58333333333326,0.0,12.416666666666671,15440.25,6080.249999999997,0.0,15440.25,31.566666666666666,-18.857392234697603,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,15440.25,6080.249999999997,0.0,592.3333333333334,232.33333333333326,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,621.9166666666642,261.91666666666606,0.0,621.9166666666642
1620,2014-06-28,2014,6,347.58333333333326,0.0,12.416666666666671,16071.58333333333,6351.583333333332,0.0,16071.58333333333,31.545833333333334,-18.830046095099455,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,16071.58333333333,6351.583333333332,0.0,592.3333333333334,232.33333333333326,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,631.3333333333303,271.33333333333485,0.0,631.3333333333303
1621,2014-06-29,2014,6,347.58333333333326,0.0,12.416666666666671,16702.5,6622.499999999999,0.0,16702.5,30.2625,-18.803232203975615,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,16702.5,6622.499999999999,0.0,592.3333333333334,232.33333333333326,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,630.9166666666697,270.91666666666697,0.0,630.9166666666697
1622,2014-06-30,2014,6,347.58333333333326,0.0,12.416666666666671,17307.75,6867.749999999997,0.0,17307.75,30.208333333333332,-18.777739691523916,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,17307.75,6867.749999999997,0.0,592.3333333333334,232.33333333333326,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,605.25,245.24999999999818,0.0,605.25
1623,2014-07-01,2014,7,347.58333333333326,0.0,12.416666666666671,592.3333333333334,232.33333333333326,0.0,592.3333333333334,29.616666666666664,-17.97939257236354,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,587.5554298642534,227.55542986425348,0.0,592.3333333333334,232.33333333333326,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,0.0,0.0,0.0,0.0
1624,2014-07-02,2014,7,347.58333333333326,0.0,12.416666666666671,592.3333333333334,232.33333333333326,0.0,592.3333333333334,31.099999999999998,-17.97939257236354,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,587.5554298642534,227.55542986425348,0.0,592.3333333333334,232.33333333333326,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,0.0,0.0,0.0,0.0
1625,2014-07-03,2014,7,347.58333333333326,0.0,12.416666666666671,1214.3333333333333,494.3333333333333,0.0,1214.3333333333333,31.608333333333334,-17.950787373174084,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,587.5554298642534,227.55542986425348,0.0,1214.3333333333333,494.3333333333333,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,621.9999999999999,262.00000000000006,0.0,621.9999999999999
1626,2014-07-04,2014,7,347.58333333333326,0.0,12.416666666666671,1846.5,766.5,0.0,1846.5,32.016666666666666,-17.947469732791415,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,587.5554298642534,227.55542986425348,0.0,1846.5,766.5,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,632.1666666666667,272.1666666666667,0.0,632.1666666666667
1627,2014-07-05,2014,7,347.58333333333326,0.0,12.416666666666671,2486.8333333333335,1046.833333333333,0.0,2486.8333333333335,31.974999999999998,-17.93306975351183,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,587.5554298642534,227.55542986425348,0.0,2486.8333333333335,1046.833333333333,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,640.3333333333335,280.33333333333303,0.0,640.3333333333335
1628,2014-07-06,2014,7,347.58333333333326,0.0,12.416666666666671,3126.3333333333326,1326.3333333333333,0.0,3126.3333333333326,31.454166666666666,-17.92228892932664,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,587.5554298642534,227.55542986425348,0.0,3126.3333333333326,1326.3333333333333,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,639.4999999999991,279.5000000000002,0.0,639.4999999999991
1629,2014-07-07,2014,7,347.58333333333326,0.0,12.416666666666671,3755.416666666666,1595.4166666666665,0.0,3755.416666666666,30.087500000000002,-17.90609185494194,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,587.5554298642534,227.55542986425348,0.0,3755.416666666666,1595.4166666666665,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,629.0833333333335,269.08333333333326,0.0,629.0833333333335
1630,2014-07-08,2014,7,347.58333333333326,0.0,12.416666666666671,4357.166666666666,1837.166666666667,0.0,4357.166666666666,31.545833333333334,-17.888129776589626,322.1929824561403,0.0,37.80701754385966,345.7719298245615,0.0,14.228070175438601,425.25678733031674,65.25678733031674,0.0,505.07579185520353,145.07579185520368,0.0,587.5554298642534,227.55542986425348,0.0,4357.166666666666,1837.166666666667,0.0,632.7499999999999,272.75,0.0,607.4166666666667,247.4166666666667,0.0,580.0833333333333,220.0833333333333,0.0,532.5833333333333,172.5833333333333,0.0,408.66666666666674,48.66666666666667,0.0,601.75,241.75000000000045,0.0,601.75
